datetime,generation_mw,capacity_mwp,ucl_mw,lcl_mw,capacity_factor
2021-01-01 00:00:00+00:00,0.0,13503.179,0.0,0.0,0.0
2021-01-01 01:00:00+00:00,0.0,13503.179,0.0,0.0,0.0
2021-01-01 02:00:00+00:00,0.0,13503.179,0.0,0.0,0.0
2021-01-01 03:00:00+00:00,0.0,13503.179,0.0,0.0,0.0
2021-01-01 04:00:00+00:00,0.0,13503.179,0.0,0.0,0.0
2021-01-01 05:00:00+00:00,0.0,13503.179,0.0,0.0,0.0
2021-01-01 06:00:00+00:00,0.0,13503.179,0.0,0.0,0.0
2021-01-01 07:00:00+00:00,0.0,13503.179,0.0,0.0,0.0
2021-01-01 08:00:00+00:00,0.038,13503.179,0.045,0.0305,2.8141521341011623e-06
2021-01-01 09:00:00+00:00,122.0635,13503.179,124.826,119.3005,0.009039612079496244
2021-01-01 10:00:00+00:00,446.1475,13503.179,453.22249999999997,439.0725,0.033040182611813115
2021-01-01 11:00:00+00:00,855.6185,13503.179,869.8375,841.4005,0.0633642270460904
2021-01-01 12:00:00+00:00,1109.455,13503.179,1129.55,1089.355,0.08216250410366328
2021-01-01 13:00:00+00:00,1134.405,13503.179,1155.815,1113.0,0.08401021714960603
2021-01-01 14:00:00+00:00,898.751,13503.179,915.3995,882.104,0.06655847485988299
2021-01-01 15:00:00+00:00,327.145,13503.179,333.82550000000003,320.4655,0.02422725789238223
2021-01-01 16:00:00+00:00,14.714,13503.179,15.2685,14.1595,0.0010896693289780134
2021-01-01 17:00:00+00:00,0.0,13503.179,0.0,0.0,0.0
2021-01-01 18:00:00+00:00,0.0,13503.179,0.0,0.0,0.0
2021-01-01 19:00:00+00:00,0.0,13503.179,0.0,0.0,0.0
2021-01-01 20:00:00+00:00,0.0,13503.179,0.0,0.0,0.0
2021-01-01 21:00:00+00:00,0.0,13503.179,0.0,0.0,0.0
2021-01-01 22:00:00+00:00,0.0,13503.179,0.0,0.0,0.0
2021-01-01 23:00:00+00:00,0.0,13503.179,0.0,0.0,0.0
2021-01-02 00:00:00+00:00,0.0,13503.21,0.0,0.0,0.0
2021-01-02 01:00:00+00:00,0.0,13503.21,0.0,0.0,0.0
2021-01-02 02:00:00+00:00,0.0,13503.21,0.0,0.0,0.0
2021-01-02 03:00:00+00:00,0.0,13503.21,0.0,0.0,0.0
2021-01-02 04:00:00+00:00,0.0,13503.21,0.0,0.0,0.0
2021-01-02 05:00:00+00:00,0.0,13503.21,0.0,0.0,0.0
2021-01-02 06:00:00+00:00,0.0,13503.21,0.0,0.0,0.0
2021-01-02 07:00:00+00:00,0.0,13503.21,0.0,0.0,0.0
2021-01-02 08:00:00+00:00,0.724,13503.21,0.7675,0.6805,5.3616880726879017e-05
2021-01-02 09:00:00+00:00,422.089,13503.21,432.25149999999996,411.92650000000003,0.03125841929437519
2021-01-02 10:00:00+00:00,1495.0700000000002,13503.21,1527.13,1463.01,0.11071959926565611
2021-01-02 11:00:00+00:00,1994.045,13503.21,2029.1299999999999,1958.96,0.1476719239351236
2021-01-02 12:00:00+00:00,2331.7799999999997,13503.21,2370.63,2292.935,0.17268338417309662
2021-01-02 13:00:00+00:00,2079.13,13503.21,2114.55,2043.71,0.15397301826750825
2021-01-02 14:00:00+00:00,986.8040000000001,13503.21,1005.0795,968.5284999999999,0.07307921597901537
2021-01-02 15:00:00+00:00,366.975,13503.21,375.338,358.6115,0.027176871277274074
2021-01-02 16:00:00+00:00,17.639,13503.21,18.1885,17.089,0.001306281987764391
2021-01-02 17:00:00+00:00,0.0,13503.21,0.0,0.0,0.0
2021-01-02 18:00:00+00:00,0.0,13503.21,0.0,0.0,0.0
2021-01-02 19:00:00+00:00,0.0,13503.21,0.0,0.0,0.0
2021-01-02 20:00:00+00:00,0.0,13503.21,0.0,0.0,0.0
2021-01-02 21:00:00+00:00,0.0,13503.21,0.0,0.0,0.0
2021-01-02 22:00:00+00:00,0.0,13503.21,0.0,0.0,0.0
2021-01-02 23:00:00+00:00,0.0,13503.21,0.0,0.0,0.0
2021-01-03 00:00:00+00:00,0.0,13503.213,0.0,0.0,0.0
2021-01-03 01:00:00+00:00,0.0,13503.213,0.0,0.0,0.0
2021-01-03 02:00:00+00:00,0.0,13503.213,0.0,0.0,0.0
2021-01-03 03:00:00+00:00,0.0,13503.213,0.0,0.0,0.0
2021-01-03 04:00:00+00:00,0.0,13503.213,0.0,0.0,0.0
2021-01-03 05:00:00+00:00,0.0,13503.213,0.0,0.0,0.0
2021-01-03 06:00:00+00:00,0.0,13503.213,0.0,0.0,0.0
2021-01-03 07:00:00+00:00,0.0,13503.213,0.0,0.0,0.0
2021-01-03 08:00:00+00:00,0.579,13503.213,0.618,0.5395,4.28786837621535e-05
2021-01-03 09:00:00+00:00,240.50050000000002,13503.213,246.34550000000002,234.6555,0.01781061292597547
2021-01-03 10:00:00+00:00,1077.9095,13503.213,1099.6995,1056.114,0.0798261495245613
2021-01-03 11:00:00+00:00,1791.7849999999999,13503.213,1820.47,1763.105,0.13269323382516443
2021-01-03 12:00:00+00:00,1956.8,13503.213,1985.19,1928.415,0.14491365869737818
2021-01-03 13:00:00+00:00,2022.7199999999998,13503.213,2054.27,1991.175,0.14979545979168069
2021-01-03 14:00:00+00:00,1348.5349999999999,13503.213,1372.49,1324.575,0.09986771296579561
2021-01-03 15:00:00+00:00,473.3015,13503.213,483.115,463.48799999999994,0.03505102822565266
2021-01-03 16:00:00+00:00,32.348499999999994,13503.213,33.1765,31.5205,0.0023956150288083284
2021-01-03 17:00:00+00:00,0.0,13503.213,0.0,0.0,0.0
2021-01-03 18:00:00+00:00,0.0,13503.213,0.0,0.0,0.0
2021-01-03 19:00:00+00:00,0.0,13503.213,0.0,0.0,0.0
2021-01-03 20:00:00+00:00,0.0,13503.213,0.0,0.0,0.0
2021-01-03 21:00:00+00:00,0.0,13503.213,0.0,0.0,0.0
2021-01-03 22:00:00+00:00,0.0,13503.213,0.0,0.0,0.0
2021-01-03 23:00:00+00:00,0.0,13503.213,0.0,0.0,0.0
2021-01-04 00:00:00+00:00,0.0,13503.691,0.0,0.0,0.0
2021-01-04 01:00:00+00:00,0.0,13503.691,0.0,0.0,0.0
2021-01-04 02:00:00+00:00,0.0,13503.691,0.0,0.0,0.0
2021-01-04 03:00:00+00:00,0.0,13503.691,0.0,0.0,0.0
2021-01-04 04:00:00+00:00,0.0,13503.691,0.0,0.0,0.0
2021-01-04 05:00:00+00:00,0.0,13503.691,0.0,0.0,0.0
2021-01-04 06:00:00+00:00,0.0,13503.691,0.0,0.0,0.0
2021-01-04 07:00:00+00:00,0.0,13503.691,0.0,0.0,0.0
2021-01-04 08:00:00+00:00,0.2265,13503.691,0.2495,0.2035,1.6773191862876603e-05
2021-01-04 09:00:00+00:00,152.557,13503.691,156.0275,149.087,0.011297429717549075
2021-01-04 10:00:00+00:00,555.819,13503.691,567.232,544.405,0.041160524185572665
2021-01-04 11:00:00+00:00,1047.4925,13503.691,1063.925,1031.06,0.07757082859789964
2021-01-04 12:00:00+00:00,1134.335,13503.691,1151.755,1116.915,0.08400184808731183
2021-01-04 13:00:00+00:00,943.4555,13503.691,955.8015,931.11,0.0698664905765394
2021-01-04 14:00:00+00:00,639.3710000000001,13503.691,647.4995,631.2429999999999,0.047347869556553096
2021-01-04 15:00:00+00:00,279.6775,13503.691,284.7085,274.647,0.020711189259292145
2021-01-04 16:00:00+00:00,17.647000000000002,13503.691,18.1995,17.0945,0.0013068278887601917
2021-01-04 17:00:00+00:00,0.0,13503.691,0.0,0.0,0.0
2021-01-04 18:00:00+00:00,0.0,13503.691,0.0,0.0,0.0
2021-01-04 19:00:00+00:00,0.0,13503.691,0.0,0.0,0.0
2021-01-04 20:00:00+00:00,0.0,13503.691,0.0,0.0,0.0
2021-01-04 21:00:00+00:00,0.0,13503.691,0.0,0.0,0.0
2021-01-04 22:00:00+00:00,0.0,13503.691,0.0,0.0,0.0
2021-01-04 23:00:00+00:00,0.0,13503.691,0.0,0.0,0.0
2021-01-05 00:00:00+00:00,0.0,13504.024,0.0,0.0,0.0
2021-01-05 01:00:00+00:00,0.0,13504.024,0.0,0.0,0.0
2021-01-05 02:00:00+00:00,0.0,13504.024,0.0,0.0,0.0
2021-01-05 03:00:00+00:00,0.0,13504.024,0.0,0.0,0.0
2021-01-05 04:00:00+00:00,0.0,13504.024,0.0,0.0,0.0
2021-01-05 05:00:00+00:00,0.0,13504.024,0.0,0.0,0.0
2021-01-05 06:00:00+00:00,0.0,13504.024,0.0,0.0,0.0
2021-01-05 07:00:00+00:00,0.0,13504.024,0.0,0.0,0.0
2021-01-05 08:00:00+00:00,0.5605,13504.024,0.5955,0.525,4.1506146612298676e-05
2021-01-05 09:00:00+00:00,251.0105,13504.024,257.11899999999997,244.90200000000002,0.018587829820207666
2021-01-05 10:00:00+00:00,1139.729,13504.024,1161.289,1118.1695,0.08439921315305719
2021-01-05 11:00:00+00:00,2254.395,13504.024,2287.8650000000002,2220.9300000000003,0.1669424610027352
2021-01-05 12:00:00+00:00,2717.725,13504.024,2756.925,2678.5249999999996,0.2012529746688839
2021-01-05 13:00:00+00:00,2312.16,13504.024,2347.2200000000003,2277.1000000000004,0.17122007484583854
2021-01-05 14:00:00+00:00,1358.835,13504.024,1383.665,1334.005,0.10062445090441191
2021-01-05 15:00:00+00:00,527.3879999999999,13504.024,538.5885,516.188,0.03905413675212662
2021-01-05 16:00:00+00:00,33.5375,13504.024,34.36,32.7155,0.002483518986636872
2021-01-05 17:00:00+00:00,0.0,13504.024,0.0,0.0,0.0
2021-01-05 18:00:00+00:00,0.0,13504.024,0.0,0.0,0.0
2021-01-05 19:00:00+00:00,0.0,13504.024,0.0,0.0,0.0
2021-01-05 20:00:00+00:00,0.0,13504.024,0.0,0.0,0.0
2021-01-05 21:00:00+00:00,0.0,13504.024,0.0,0.0,0.0
2021-01-05 22:00:00+00:00,0.0,13504.024,0.0,0.0,0.0
2021-01-05 23:00:00+00:00,0.0,13504.024,0.0,0.0,0.0
2021-01-06 00:00:00+00:00,0.0,13504.456,0.0,0.0,0.0
2021-01-06 01:00:00+00:00,0.0,13504.456,0.0,0.0,0.0
2021-01-06 02:00:00+00:00,0.0,13504.456,0.0,0.0,0.0
2021-01-06 03:00:00+00:00,0.0,13504.456,0.0,0.0,0.0
2021-01-06 04:00:00+00:00,0.0,13504.456,0.0,0.0,0.0
2021-01-06 05:00:00+00:00,0.0,13504.456,0.0,0.0,0.0
2021-01-06 06:00:00+00:00,0.0,13504.456,0.0,0.0,0.0
2021-01-06 07:00:00+00:00,0.0,13504.456,0.0,0.0,0.0
2021-01-06 08:00:00+00:00,0.1295,13504.456,0.144,0.115,9.589427371232132e-06
2021-01-06 09:00:00+00:00,149.036,13504.456,152.3375,145.735,0.011036060986092295
2021-01-06 10:00:00+00:00,846.245,13504.456,864.1485,828.341,0.0626641310097941
2021-01-06 11:00:00+00:00,1488.67,13504.456,1514.295,1463.045,0.11023546598248757
2021-01-06 12:00:00+00:00,2145.5699999999997,13504.456,2177.79,2113.3450000000003,0.1588786693814249
2021-01-06 13:00:00+00:00,2258.87,13504.456,2294.505,2223.245,0.1672684927108504
2021-01-06 14:00:00+00:00,1608.945,13504.456,1637.055,1580.83,0.11914178549657979
2021-01-06 15:00:00+00:00,846.2845,13504.456,863.261,829.3085000000001,0.06266705597026641
2021-01-06 16:00:00+00:00,58.6465,13504.456,59.922000000000004,57.371500000000005,0.004342751755420582
2021-01-06 17:00:00+00:00,0.0,13504.456,0.0,0.0,0.0
2021-01-06 18:00:00+00:00,0.0,13504.456,0.0,0.0,0.0
2021-01-06 19:00:00+00:00,0.0,13504.456,0.0,0.0,0.0
2021-01-06 20:00:00+00:00,0.0,13504.456,0.0,0.0,0.0
2021-01-06 21:00:00+00:00,0.0,13504.456,0.0,0.0,0.0
2021-01-06 22:00:00+00:00,0.0,13504.456,0.0,0.0,0.0
2021-01-06 23:00:00+00:00,0.0,13504.456,0.0,0.0,0.0
2021-01-07 00:00:00+00:00,0.0,13504.976,0.0,0.0,0.0
2021-01-07 01:00:00+00:00,0.0,13504.976,0.0,0.0,0.0
2021-01-07 02:00:00+00:00,0.0,13504.976,0.0,0.0,0.0
2021-01-07 03:00:00+00:00,0.0,13504.976,0.0,0.0,0.0
2021-01-07 04:00:00+00:00,0.0,13504.976,0.0,0.0,0.0
2021-01-07 05:00:00+00:00,0.0,13504.976,0.0,0.0,0.0
2021-01-07 06:00:00+00:00,0.0,13504.976,0.0,0.0,0.0
2021-01-07 07:00:00+00:00,0.0,13504.976,0.0,0.0,0.0
2021-01-07 08:00:00+00:00,1.006,13504.976,1.065,0.9475,7.449106166497445e-05
2021-01-07 09:00:00+00:00,283.5025,13504.976,290.947,276.058,0.020992447524527256
2021-01-07 10:00:00+00:00,1126.953,13504.976,1150.5819999999999,1103.324,0.08344724196473952
2021-01-07 11:00:00+00:00,1850.475,13504.976,1883.2649999999999,1817.6799999999998,0.1370217170322998
2021-01-07 12:00:00+00:00,2151.94,13504.976,2188.0299999999997,2115.845,0.15934422986016414
2021-01-07 13:00:00+00:00,2242.4,13504.976,2275.99,2208.8149999999996,0.1660425016675335
2021-01-07 14:00:00+00:00,1694.3249999999998,13504.976,1723.61,1665.04,0.12545931218241332
2021-01-07 15:00:00+00:00,777.2685,13504.976,794.8995,759.6375,0.05755423038145347
2021-01-07 16:00:00+00:00,55.8815,13504.976,57.557500000000005,54.2055,0.004137845191283568
2021-01-07 17:00:00+00:00,0.0,13504.976,0.0,0.0,0.0
2021-01-07 18:00:00+00:00,0.0,13504.976,0.0,0.0,0.0
2021-01-07 19:00:00+00:00,0.0,13504.976,0.0,0.0,0.0
2021-01-07 20:00:00+00:00,0.0,13504.976,0.0,0.0,0.0
2021-01-07 21:00:00+00:00,0.0,13504.976,0.0,0.0,0.0
2021-01-07 22:00:00+00:00,0.0,13504.976,0.0,0.0,0.0
2021-01-07 23:00:00+00:00,0.0,13504.976,0.0,0.0,0.0
2021-01-08 00:00:00+00:00,0.0,13505.529,0.0,0.0,0.0
2021-01-08 01:00:00+00:00,0.0,13505.529,0.0,0.0,0.0
2021-01-08 02:00:00+00:00,0.0,13505.529,0.0,0.0,0.0
2021-01-08 03:00:00+00:00,0.0,13505.529,0.0,0.0,0.0
2021-01-08 04:00:00+00:00,0.0,13505.529,0.0,0.0,0.0
2021-01-08 05:00:00+00:00,0.0,13505.529,0.0,0.0,0.0
2021-01-08 06:00:00+00:00,0.0,13505.529,0.0,0.0,0.0
2021-01-08 07:00:00+00:00,0.0,13505.529,0.0,0.0,0.0
2021-01-08 08:00:00+00:00,0.203,13505.529,0.225,0.181,1.5030881056195578e-05
2021-01-08 09:00:00+00:00,138.827,13505.529,142.174,135.4805,0.010279271548711642
2021-01-08 10:00:00+00:00,578.4095,13505.529,590.926,565.8925,0.04282760786341653
2021-01-08 11:00:00+00:00,903.3315,13505.529,923.0875000000001,883.5745,0.06688605089071298
2021-01-08 12:00:00+00:00,1018.742,13505.529,1041.425,996.0585000000001,0.07543147698990539
2021-01-08 13:00:00+00:00,973.716,13505.529,994.8485000000001,952.5815,0.07209758314539179
2021-01-08 14:00:00+00:00,727.2275,13505.529,743.754,710.7004999999999,0.053846650508839744
2021-01-08 15:00:00+00:00,317.94399999999996,13505.529,326.025,309.8635,0.023541765746458353
2021-01-08 16:00:00+00:00,19.9495,13505.529,20.634999999999998,19.2635,0.0014771357715791806
2021-01-08 17:00:00+00:00,0.0,13505.529,0.0,0.0,0.0
2021-01-08 18:00:00+00:00,0.0,13505.529,0.0,0.0,0.0
2021-01-08 19:00:00+00:00,0.0,13505.529,0.0,0.0,0.0
2021-01-08 20:00:00+00:00,0.0,13505.529,0.0,0.0,0.0
2021-01-08 21:00:00+00:00,0.0,13505.529,0.0,0.0,0.0
2021-01-08 22:00:00+00:00,0.0,13505.529,0.0,0.0,0.0
2021-01-08 23:00:00+00:00,0.0,13505.529,0.0,0.0,0.0
2021-01-09 00:00:00+00:00,0.0,13505.634,0.0,0.0,0.0
2021-01-09 01:00:00+00:00,0.0,13505.634,0.0,0.0,0.0
2021-01-09 02:00:00+00:00,0.0,13505.634,0.0,0.0,0.0
2021-01-09 03:00:00+00:00,0.0,13505.634,0.0,0.0,0.0
2021-01-09 04:00:00+00:00,0.0,13505.634,0.0,0.0,0.0
2021-01-09 05:00:00+00:00,0.0,13505.634,0.0,0.0,0.0
2021-01-09 06:00:00+00:00,0.0,13505.634,0.0,0.0,0.0
2021-01-09 07:00:00+00:00,0.0,13505.634,0.0,0.0,0.0
2021-01-09 08:00:00+00:00,1.6685,13505.634,1.754,1.583,0.00012354103480073577
2021-01-09 09:00:00+00:00,367.105,13505.634,375.304,358.90700000000004,0.027181619167230508
2021-01-09 10:00:00+00:00,1301.3600000000001,13505.634,1327.9,1274.815,0.09635682412243661
2021-01-09 11:00:00+00:00,1867.615,13505.634,1903.24,1831.98,0.13828414127022842
2021-01-09 12:00:00+00:00,2362.985,13505.634,2401.815,2324.15,0.17496290807229042
2021-01-09 13:00:00+00:00,2557.2749999999996,13505.634,2597.52,2517.0299999999997,0.1893487562301777
2021-01-09 14:00:00+00:00,2032.0700000000002,13505.634,2066.66,1997.475,0.15046091135003364
2021-01-09 15:00:00+00:00,930.712,13505.634,949.9090000000001,911.5105,0.06891286999188635
2021-01-09 16:00:00+00:00,76.196,13505.634,78.05250000000001,74.3395,0.005641793639602554
2021-01-09 17:00:00+00:00,0.0,13505.634,0.0,0.0,0.0
2021-01-09 18:00:00+00:00,0.0,13505.634,0.0,0.0,0.0
2021-01-09 19:00:00+00:00,0.0,13505.634,0.0,0.0,0.0
2021-01-09 20:00:00+00:00,0.0,13505.634,0.0,0.0,0.0
2021-01-09 21:00:00+00:00,0.0,13505.634,0.0,0.0,0.0
2021-01-09 22:00:00+00:00,0.0,13505.634,0.0,0.0,0.0
2021-01-09 23:00:00+00:00,0.0,13505.634,0.0,0.0,0.0
2021-01-10 00:00:00+00:00,0.0,13505.676,0.0,0.0,0.0
2021-01-10 01:00:00+00:00,0.0,13505.676,0.0,0.0,0.0
2021-01-10 02:00:00+00:00,0.0,13505.676,0.0,0.0,0.0
2021-01-10 03:00:00+00:00,0.0,13505.676,0.0,0.0,0.0
2021-01-10 04:00:00+00:00,0.0,13505.676,0.0,0.0,0.0
2021-01-10 05:00:00+00:00,0.0,13505.676,0.0,0.0,0.0
2021-01-10 06:00:00+00:00,0.0,13505.676,0.0,0.0,0.0
2021-01-10 07:00:00+00:00,0.0,13505.676,0.0,0.0,0.0
2021-01-10 08:00:00+00:00,3.1665,13505.676,3.301,3.0325,0.00023445697942109674
2021-01-10 09:00:00+00:00,198.5575,13505.676,203.18599999999998,193.929,0.014701781680531949
2021-01-10 10:00:00+00:00,567.6535,13505.676,578.3534999999999,556.9535000000001,0.042030735818036805
2021-01-10 11:00:00+00:00,1017.781,13505.676,1038.5079999999998,997.049,0.07535950070177902
2021-01-10 12:00:00+00:00,1188.9499999999998,13505.676,1209.945,1167.955,0.08803335723439537
2021-01-10 13:00:00+00:00,1034.863,13505.676,1052.424,1017.297,0.07662430225632542
2021-01-10 14:00:00+00:00,649.0545,13505.676,659.017,639.0925,0.04805790543176069
2021-01-10 15:00:00+00:00,303.4655,13505.676,309.3675,297.5635,0.022469478758412393
2021-01-10 16:00:00+00:00,17.329,13505.676,17.942,16.715999999999998,0.001283090161499506
2021-01-10 17:00:00+00:00,0.0,13505.676,0.0,0.0,0.0
2021-01-10 18:00:00+00:00,0.0,13505.676,0.0,0.0,0.0
2021-01-10 19:00:00+00:00,0.0,13505.676,0.0,0.0,0.0
2021-01-10 20:00:00+00:00,0.0,13505.676,0.0,0.0,0.0
2021-01-10 21:00:00+00:00,0.0,13505.676,0.0,0.0,0.0
2021-01-10 22:00:00+00:00,0.0,13505.676,0.0,0.0,0.0
2021-01-10 23:00:00+00:00,0.0,13505.676,0.0,0.0,0.0
2021-01-11 00:00:00+00:00,0.0,13506.333,0.0,0.0,0.0
2021-01-11 01:00:00+00:00,0.0,13506.333,0.0,0.0,0.0
2021-01-11 02:00:00+00:00,0.0,13506.333,0.0,0.0,0.0
2021-01-11 03:00:00+00:00,0.0,13506.333,0.0,0.0,0.0
2021-01-11 04:00:00+00:00,0.0,13506.333,0.0,0.0,0.0
2021-01-11 05:00:00+00:00,0.0,13506.333,0.0,0.0,0.0
2021-01-11 06:00:00+00:00,0.0,13506.333,0.0,0.0,0.0
2021-01-11 07:00:00+00:00,0.0,13506.333,0.0,0.0,0.0
2021-01-11 08:00:00+00:00,2.43,13506.333,2.5435,2.316,0.00017991559959316863
2021-01-11 09:00:00+00:00,175.223,13506.333,179.49200000000002,170.9545,0.012973395517495385
2021-01-11 10:00:00+00:00,540.7595,13506.333,548.967,532.5525,0.040037477233828014
2021-01-11 11:00:00+00:00,852.547,13506.333,864.025,841.069,0.06312201838944738
2021-01-11 12:00:00+00:00,1129.53,13506.333,1148.0900000000001,1110.975,0.08362965728743693
2021-01-11 13:00:00+00:00,1068.445,13506.333,1084.47,1052.415,0.07910696411823993
2021-01-11 14:00:00+00:00,774.4775,13506.333,785.639,763.3154999999999,0.0573418040263038
2021-01-11 15:00:00+00:00,336.3345,13506.333,341.99199999999996,330.6775,0.024901984868875956
2021-01-11 16:00:00+00:00,24.9575,13506.333,25.7245,24.191,0.0018478368628997966
2021-01-11 17:00:00+00:00,0.0,13506.333,0.0,0.0,0.0
2021-01-11 18:00:00+00:00,0.0,13506.333,0.0,0.0,0.0
2021-01-11 19:00:00+00:00,0.0,13506.333,0.0,0.0,0.0
2021-01-11 20:00:00+00:00,0.0,13506.333,0.0,0.0,0.0
2021-01-11 21:00:00+00:00,0.0,13506.333,0.0,0.0,0.0
2021-01-11 22:00:00+00:00,0.0,13506.333,0.0,0.0,0.0
2021-01-11 23:00:00+00:00,0.0,13506.333,0.0,0.0,0.0
2021-01-12 00:00:00+00:00,0.0,13506.917,0.0,0.0,0.0
2021-01-12 01:00:00+00:00,0.0,13506.917,0.0,0.0,0.0
2021-01-12 02:00:00+00:00,0.0,13506.917,0.0,0.0,0.0
2021-01-12 03:00:00+00:00,0.0,13506.917,0.0,0.0,0.0
2021-01-12 04:00:00+00:00,0.0,13506.917,0.0,0.0,0.0
2021-01-12 05:00:00+00:00,0.0,13506.917,0.0,0.0,0.0
2021-01-12 06:00:00+00:00,0.0,13506.917,0.0,0.0,0.0
2021-01-12 07:00:00+00:00,0.0,13506.917,0.0,0.0,0.0
2021-01-12 08:00:00+00:00,0.577,13506.917,0.624,0.5295,4.2718852866275846e-05
2021-01-12 09:00:00+00:00,311.033,13506.917,321.09299999999996,300.973,0.02302768277912717
2021-01-12 10:00:00+00:00,1274.845,13506.917,1305.365,1244.335,0.09438460308892103
2021-01-12 11:00:00+00:00,2174.805,13506.917,2216.0550000000003,2133.55,0.16101416777788743
2021-01-12 12:00:00+00:00,2548.285,13506.917,2592.34,2504.2349999999997,0.18866518540093197
2021-01-12 13:00:00+00:00,2412.28,13506.917,2452.005,2372.5550000000003,0.17859590015989588
2021-01-12 14:00:00+00:00,1797.375,13506.917,1829.4299999999998,1765.315,0.13307070740125226
2021-01-12 15:00:00+00:00,633.1405,13506.917,646.2325,620.049,0.04687527879234025
2021-01-12 16:00:00+00:00,39.7935,13506.917,40.507,39.080999999999996,0.002946157143040118
2021-01-12 17:00:00+00:00,0.0,13506.917,0.0,0.0,0.0
2021-01-12 18:00:00+00:00,0.0,13506.917,0.0,0.0,0.0
2021-01-12 19:00:00+00:00,0.0,13506.917,0.0,0.0,0.0
2021-01-12 20:00:00+00:00,0.0,13506.917,0.0,0.0,0.0
2021-01-12 21:00:00+00:00,0.0,13506.917,0.0,0.0,0.0
2021-01-12 22:00:00+00:00,0.0,13506.917,0.0,0.0,0.0
2021-01-12 23:00:00+00:00,0.0,13506.917,0.0,0.0,0.0
2021-01-13 00:00:00+00:00,0.0,13507.442,0.0,0.0,0.0
2021-01-13 01:00:00+00:00,0.0,13507.442,0.0,0.0,0.0
2021-01-13 02:00:00+00:00,0.0,13507.442,0.0,0.0,0.0
2021-01-13 03:00:00+00:00,0.0,13507.442,0.0,0.0,0.0
2021-01-13 04:00:00+00:00,0.0,13507.442,0.0,0.0,0.0
2021-01-13 05:00:00+00:00,0.0,13507.442,0.0,0.0,0.0
2021-01-13 06:00:00+00:00,0.0,13507.442,0.0,0.0,0.0
2021-01-13 07:00:00+00:00,0.0,13507.442,0.0,0.0,0.0
2021-01-13 08:00:00+00:00,0.6885,13507.442,0.734,0.6435,5.097190126746427e-05
2021-01-13 09:00:00+00:00,146.4105,13507.442,149.3325,143.488,0.010839246986957266
2021-01-13 10:00:00+00:00,511.34349999999995,13507.442,518.7719999999999,503.91499999999996,0.037856427590064794
2021-01-13 11:00:00+00:00,674.394,13507.442,681.6120000000001,667.1755,0.0499275880658973
2021-01-13 12:00:00+00:00,747.5815,13507.442,754.6115,740.551,0.05534589746896563
2021-01-13 13:00:00+00:00,559.3625,13507.442,564.4570000000001,554.2685,0.04141143082457804
2021-01-13 14:00:00+00:00,452.57899999999995,13507.442,457.2315,447.927,0.033505899932792606
2021-01-13 15:00:00+00:00,200.744,13507.442,203.519,197.96900000000002,0.01486173325785889
2021-01-13 16:00:00+00:00,13.1185,13507.442,13.5655,12.671,0.0009712053547962672
2021-01-13 17:00:00+00:00,0.0,13507.442,0.0,0.0,0.0
2021-01-13 18:00:00+00:00,0.0,13507.442,0.0,0.0,0.0
2021-01-13 19:00:00+00:00,0.0,13507.442,0.0,0.0,0.0
2021-01-13 20:00:00+00:00,0.0,13507.442,0.0,0.0,0.0
2021-01-13 21:00:00+00:00,0.0,13507.442,0.0,0.0,0.0
2021-01-13 22:00:00+00:00,0.0,13507.442,0.0,0.0,0.0
2021-01-13 23:00:00+00:00,0.0,13507.442,0.0,0.0,0.0
2021-01-14 00:00:00+00:00,0.0,13508.01,0.0,0.0,0.0
2021-01-14 01:00:00+00:00,0.0,13508.01,0.0,0.0,0.0
2021-01-14 02:00:00+00:00,0.0,13508.01,0.0,0.0,0.0
2021-01-14 03:00:00+00:00,0.0,13508.01,0.0,0.0,0.0
2021-01-14 04:00:00+00:00,0.0,13508.01,0.0,0.0,0.0
2021-01-14 05:00:00+00:00,0.0,13508.01,0.0,0.0,0.0
2021-01-14 06:00:00+00:00,0.0,13508.01,0.0,0.0,0.0
2021-01-14 07:00:00+00:00,0.0,13508.01,0.0,0.0,0.0
2021-01-14 08:00:00+00:00,0.082,13508.01,0.0945,0.07,6.070472260532825e-06
2021-01-14 09:00:00+00:00,47.0635,13508.01,48.3515,45.7765,0.003484117941873007
2021-01-14 10:00:00+00:00,231.24849999999998,13508.01,235.07299999999998,227.42399999999998,0.017119361030973473
2021-01-14 11:00:00+00:00,470.153,13508.01,476.697,463.6095,0.03480549688666206
2021-01-14 12:00:00+00:00,566.8389999999999,13508.01,575.6334999999999,558.044,0.041963175923026404
2021-01-14 13:00:00+00:00,673.116,13508.01,684.6945000000001,661.5375,0.049830878123424543
2021-01-14 14:00:00+00:00,476.89250000000004,13508.01,485.821,467.964,0.0353044230793433
2021-01-14 15:00:00+00:00,278.088,13508.01,283.944,272.23199999999997,0.020586896219354296
2021-01-14 16:00:00+00:00,49.451,13508.01,50.792500000000004,48.1095,0.0036608649238488865
2021-01-14 17:00:00+00:00,0.0,13508.01,0.0,0.0,0.0
2021-01-14 18:00:00+00:00,0.0,13508.01,0.0,0.0,0.0
2021-01-14 19:00:00+00:00,0.0,13508.01,0.0,0.0,0.0
2021-01-14 20:00:00+00:00,0.0,13508.01,0.0,0.0,0.0
2021-01-14 21:00:00+00:00,0.0,13508.01,0.0,0.0,0.0
