valid_time,ssr,ssrd,fdir,d2m,t2m,u10,v10,tcc
2022-06-11 08:00:00+00:00,319.15392072104777,357.8546080924154,251.71474564648815,10.433741022090942,13.925562765113284,5.993446665909151,6.184172017231407,0.4117963317111753
2022-06-11 09:00:00+00:00,428.46065410376576,477.0332717457147,344.1290930503958,10.386845321371595,14.243095100259382,6.199523626601465,6.153186671446839,0.40858061996255984
2022-06-11 10:00:00+00:00,498.9761719681967,551.7625850029708,390.80369471735213,10.422292167253431,14.60456483336253,6.299796536056464,6.154045258500802,0.5018865886644533
2022-06-11 11:00:00+00:00,554.1632303187678,612.2228798651121,436.6547985028191,10.386731698085953,14.870648470087076,6.550327426260832,5.9960930322918085,0.5242051681583271
2022-06-11 12:00:00+00:00,576.1700408483733,635.1419136857934,444.38605234274934,10.359065992564354,15.156865297029128,6.796838571643625,5.88057129326106,0.5484825055496658
2022-06-11 13:00:00+00:00,595.5648545976387,658.1823853170209,474.80636228952096,10.351477281907648,15.29022429848601,6.941753687289384,5.6515464565135165,0.5455564821524065
2022-06-11 14:00:00+00:00,557.0247694379901,613.808395360653,435.9548998521508,10.300695604530176,15.289456004782949,7.110751875979461,5.326454662673557,0.5505870046447062
2022-06-11 15:00:00+00:00,507.33190240407396,563.0311824595824,395.8733496478839,10.32711785774984,15.325800953557291,7.237913059510795,4.999693332126568,0.5882481141770539
2022-06-11 16:00:00+00:00,410.4937935303757,456.73572991077356,309.3403147399801,10.304814006688218,15.223869317652088,7.301237636834842,4.573225256137062,0.5404838663101474
2022-06-11 17:00:00+00:00,328.63995381847985,368.1455269533018,245.33203638888438,10.19442597381817,15.078043155739863,7.251389448528663,4.1229522798860145,0.5783702426128323
2022-06-11 18:00:00+00:00,227.90402502614884,257.50307621108414,163.65683814388038,10.165793962593852,14.84526797175198,7.215375042438246,3.7443001165093244,0.5067714696113648
2022-06-11 19:00:00+00:00,133.7342540027075,154.00659851163724,90.35002179151684,10.126491830159296,14.532623282371901,7.019879205260587,3.413796894233144,0.5068972549625226
2022-06-11 20:00:00+00:00,53.06265009998138,61.646836120260325,28.35985876036327,10.103830485070205,14.08716310958664,6.957543788245805,3.144867301425053,0.4796398291165009
2022-06-11 21:00:00+00:00,7.451289008114954,8.475441179731819,2.3485980243141786,10.100540203170794,13.597372208119566,6.845448525787458,2.8765785527723544,0.505157498797941
2022-06-11 22:00:00+00:00,0.08681134950263131,0.0937126995105779,0.005402129356401299,9.902889447133589,13.173714735590295,6.959654829386492,2.89201504705541,0.5050541831213812
2022-06-11 23:00:00+00:00,9.999996586968585e-16,0.0,0.0,9.832862574111232,12.866680293693491,6.994030369329626,2.436068814321454,0.5109291401026693
2022-06-12 00:00:00+00:00,9.999996586968585e-16,0.0,0.0,9.75672420333592,12.626418680679137,6.967461331620383,2.0365816049922287,0.5075340091416102
2022-06-12 01:00:00+00:00,9.999996586968585e-16,0.0,0.0,9.643543106678294,12.422760374860957,6.8730609386793375,1.727759492964319,0.494413885287609
2022-06-12 02:00:00+00:00,9.999996586968585e-16,0.0,0.0,9.479914368482582,12.162268722411852,6.755877120301145,1.4714223789093575,0.4989882982158742
2022-06-12 03:00:00+00:00,0.0012317927285778825,0.001290954097136157,2.950961340312313e-05,9.319272359804074,11.959466996260517,6.601065880667331,1.3385288445229497,0.5301852129611588
2022-06-12 04:00:00+00:00,2.61083146877717,2.901033046741024,0.6397005503771288,9.187819640590703,11.813148622887468,6.436480160606589,1.2472404170028062,0.4980596678684219
2022-06-12 05:00:00+00:00,34.12197431008475,39.55828690278608,16.08027561107355,9.148306325018325,11.885685957682767,6.3523498489603645,1.2201435516543218,0.4269833564719754
2022-06-12 06:00:00+00:00,115.52486878516943,133.51879214015162,74.9673225016994,9.191416012158413,12.197643053817671,6.38961705951317,1.1782598797676336,0.40453103042293254
2022-06-12 07:00:00+00:00,221.50443174179918,251.7897077845393,165.2786647065253,9.142005108277488,12.575067664006383,6.672408880188392,1.010339533532599,0.39128861274169424
2022-06-12 08:00:00+00:00,332.1551396383504,373.45517889091286,255.91607770947985,8.98853972671958,12.931279774587779,6.752974930316877,0.9192386772395668,0.4531092847098832
2022-06-12 09:00:00+00:00,433.00504487199277,482.02912847359175,336.21141093649123,8.7842258607036,13.284500875115725,6.7937650868640365,0.9222632962181153,0.5024759596613987
2022-06-12 10:00:00+00:00,509.47843778340786,564.2433325977145,389.32657262166146,8.829084004288518,13.701673234893349,6.8794407340291555,0.7856171267944982,0.6342017195377881
